"subject" "activity" "dataFeatures" "NA"
21 0.26706352 5 -0.02421265
21 0.26711911 6 -0.018893165
21 0.26761329 6 -0.017933932
21 0.2683208 6 -0.017905183
21 0.2685761 5 -0.020570437
21 0.2685778 5 -0.021115638
21 0.26899571 6 -0.018746349
21 0.26923511 6 -0.019854392
21 0.26934417 1 -0.032164264
21 0.26964699 6 -0.017710928
21 0.2698107 5 -0.020516751
21 0.27011712 5 -0.02231982
21 0.27026222 5 -0.0222984
21 0.27027422 5 -0.020274249
21 0.27029043 5 -0.029851031
21 0.27046165 4 -0.013624353
21 0.27048479 2 0.037906073
21 0.27050008 4 -0.012731065
21 0.27112093 6 -0.019740667
21 0.27130194 1 -0.02255698
21 0.27141693 5 -0.016847912
21 0.27150441 6 -0.01886848
21 0.27160905 5 -0.01966079
21 0.27168265 6 -0.017868136
21 0.27178238 1 -0.013604668
21 0.27179189 3 -0.011228981
21 0.27179687 6 -0.017218055
21 0.27183402 6 -0.018373102
21 0.27207534 5 -0.020399616
21 0.27227512 5 -0.01915751
21 0.27230982 6 -0.01684666
21 0.27239036 5 -0.019311935
21 0.27249336 6 -0.017440848
21 0.27252046 5 -0.019265392
21 0.27254363 6 -0.017667592
21 0.27265049 6 -0.018543287
21 0.27293446 6 -0.016882244
21 0.27304996 6 -0.017980303
21 0.27346438 4 -0.015221094
21 0.27364981 6 -0.018515678
21 0.27409226 5 -0.019964921
21 0.27410011 1 0.00040772839
21 0.27421274 5 -0.016201871
21 0.27425948 4 -0.015223071
21 0.27426024 5 0.0075014704
21 0.27434218 3 -0.0090676213
21 0.27435928 1 -0.01839373
21 0.27438717 4 -0.01772524
21 0.27447484 1 -0.02325085
21 0.27457588 4 -0.016879932
21 0.27465811 5 -0.017775628
21 0.274961 4 -0.015047428
21 0.27508992 4 -0.0051636501
21 0.27511619 4 -0.018390041
21 0.27513751 4 -0.016854269
21 0.27516244 4 -0.012068568
21 0.27525023 4 -0.016268583
21 0.2753084 4 -0.018285777
21 0.27533356 4 -0.016230245
21 0.27534175 5 -0.016083722
21 0.27535887 1 -0.034416257
21 0.2753687 5 -0.016494987
21 0.2754119 4 -0.0043218313
21 0.27547412 5 -0.018872029
21 0.27548757 4 -0.014068682
21 0.27550024 2 -0.017268793
21 0.27552057 4 -0.0063160051
21 0.27564946 5 -0.019238484
21 0.27577572 4 -0.017046858
21 0.27584111 4 -0.016147958
21 0.27585216 6 -0.016050349
21 0.27591318 4 -0.01482276
21 0.27591362 4 -0.013321071
21 0.2759289 5 -0.018407527
21 0.27598809 4 -0.010583458
21 0.27599145 4 -0.014416623
21 0.27602136 5 -0.016857152
21 0.27611576 4 -0.010909002
21 0.27611701 5 -0.017054904
21 0.27626076 6 -0.018928167
21 0.27630312 4 -0.014175997
21 0.27634338 5 -0.018521952
21 0.27636116 5 -0.018344869
21 0.27637784 5 -0.016318879
21 0.27640823 4 -0.018228712
21 0.27640844 5 -0.014927391
21 0.27642564 5 -0.01753836
21 0.27647214 4 -0.014828038
21 0.27648549 4 -0.016956156
21 0.27651176 4 -0.016518869
21 0.27657883 4 -0.010919719
21 0.276592 4 -0.01156063
21 0.27680732 4 -0.0092772254
21 0.27682218 4 -0.017416841
21 0.27683676 4 -0.016584111
21 0.27687772 5 -0.015260969
21 0.27697159 6 -0.017187445
21 0.27707425 4 -0.0239202
21 0.27709444 4 -0.015744723
21 0.27711033 4 -0.010032805
21 0.27718603 5 -0.021057287
21 0.27719286 4 -0.01451172
21 0.27719385 4 -0.012388945
21 0.27727834 5 -0.015176874
21 0.27732972 4 -0.010057166
21 0.27736149 4 -0.014893663
21 0.27745004 5 -0.018281827
21 0.27745207 4 -0.014947796
21 0.2775001 4 -0.010909718
21 0.27762417 5 -0.02028664
21 0.27768369 4 -0.01410612
21 0.27769703 5 -0.018802663
21 0.27773337 4 -0.013004617
21 0.27775886 6 -0.01675109
21 0.2777796 4 -0.014836893
21 0.27782292 2 -0.00074355491
21 0.27783733 5 -0.015504232
21 0.27796088 4 -0.015224168
21 0.27799745 4 -0.016732803
21 0.27811117 6 -0.01870255
21 0.27811313 5 -0.014977822
21 0.27811857 4 -0.015702539
21 0.27815559 4 -0.016447566
21 0.27822205 1 -0.036269581
21 0.278236 6 -0.01872458
21 0.27830269 5 -0.0132252
21 0.27837541 6 -0.017858358
21 0.27852595 5 -0.01623821
21 0.27867168 5 -0.015929951
21 0.27879028 5 -0.018584762
21 0.27892199 5 -0.017360982
21 0.27896413 4 -0.012726456
21 0.27898089 5 -0.01350966
21 0.27898386 4 -0.018055862
21 0.27898715 4 -0.018720877
21 0.27912679 5 -0.014892873
21 0.27915732 6 -0.017497616
21 0.27924355 4 -0.0126881
21 0.27930372 4 -0.015093166
21 0.2793801 4 -0.017367233
21 0.27939111 4 -0.015784523
21 0.27943964 4 -0.019260305
21 0.27945901 4 -0.024453777
21 0.27947615 4 -0.014558831
21 0.27964929 4 -0.018096278
21 0.27972586 4 -0.023457341
21 0.27974811 4 -0.016854584
21 0.27990749 5 -0.016965879
21 0.28001367 4 -0.015543383
21 0.28014956 4 -0.017417048
21 0.28017288 4 -0.01732449
21 0.28037836 5 -0.009428815
21 0.28038503 4 -0.010652013
21 0.28039214 4 0.0062768909
21 0.28046439 6 -0.015669965
21 0.28058874 5 -0.017324951
21 0.28074576 4 -0.035205463
21 0.28078323 4 -0.010932429
21 0.28078889 5 -0.01103799
21 0.28081299 5 -0.015689538
21 0.28081515 4 -0.016188153
21 0.28084886 5 -0.017758885
21 0.28088504 1 -0.011091424
21 0.28090925 4 -0.01212801
21 0.28093314 4 -0.010101681
21 0.28107137 6 -0.016575117
21 0.28108276 2 -0.029388143
21 0.28125198 5 -0.014208771
21 0.28127662 2 -0.026686733
21 0.28158727 4 -0.0143157
21 0.28166328 4 -0.015788859
21 0.28171654 4 -0.01454762
21 0.28190428 5 -0.014107239
21 0.28208207 6 -0.01527584
21 0.28210206 1 -0.032247891
21 0.28223314 5 -0.011976
21 0.28227871 5 -0.0099141835
21 0.2822938 5 -0.012231352
21 0.28240662 4 -0.020195062
21 0.28261175 6 -0.016025209
21 0.28276638 5 -0.012537019
21 0.28281222 1 -0.037517758
21 0.28298327 5 -0.013917096
21 0.28311761 5 -0.013771581
21 0.28324838 5 -0.013978407
21 0.28339479 6 -0.01814059
21 0.28340203 4 -0.012400867
21 0.28351625 1 -0.027508073
21 0.28368324 6 -0.017094359
21 0.28368382 1 -0.022701055
21 0.28412627 6 -0.016948948
21 0.28437548 4 -0.010698779
21 0.28467168 1 -0.0048804083
21 0.28479443 6 -0.015130005
21 0.28525257 1 -0.002841665
21 0.28547299 5 -0.024407872
21 0.28613834 6 -0.015190347
21 0.28624386 4 -0.017335281
21 0.286482 5 -0.0041988449
21 0.28672252 5 -0.014040086
21 0.28726469 6 -0.01571187
21 0.28760577 5 -0.0044451142
21 0.28793466 6 -0.017719347
21 0.28850798 5 -0.0091961374
21 0.28883387 6 -0.016802071
21 0.28923586 5 -0.0071437972
21 0.28926434 6 -0.018034642
21 0.28980038 6 -0.015475039
21 0.28990135 6 -0.014704142
21 0.29014262 6 -0.014814768
21 0.29038409 6 -0.015614069
21 0.2906314 5 0.0010814775
21 0.29083091 1 -0.027197265
21 0.29095023 2 -0.0065050365
21 0.29138424 2 -0.046436617
21 0.29142629 5 -0.011586673
21 0.2914782 6 -0.015438161
21 0.29189526 4 0.0013809609
21 0.29193822 2 -0.008619674
21 0.29251417 6 -0.015388278
21 0.29310909 5 -0.0096737866
21 0.29332251 5 -0.0083139107
21 0.29437368 1 -0.023657563
21 0.2946778 5 -0.00040906593
21 0.29470591 6 -0.01652222
21 0.29495385 5 -0.0079178123
21 0.2951976 1 0.013125655
21 0.29607793 5 -0.0080969086
21 0.29668265 4 0.0080887009
21 0.29668595 6 -0.014362683
21 0.29670744 6 -0.015575571
21 0.29682424 5 -0.0036688376
21 0.29701681 1 -0.086873361
21 0.29768184 6 -0.014553544
21 0.2980772 1 0.022145345
21 0.2982615 5 -0.020725566
21 0.29872992 5 0.0060582569
21 0.29907997 6 -0.016055333
21 0.29942652 1 -0.011364604
21 0.30001158 2 0.018220241
21 0.30026293 1 -0.037449555
21 0.30081779 6 -0.014482421
21 0.30102972 2 -0.038042424
21 0.30261025 6 -0.014435469
21 0.30311596 6 -0.0075072322
21 0.30383351 1 -0.00092599507
21 0.3040414 4 -0.030407923
21 0.30421119 1 0.013697569
21 0.30491547 6 -0.011732548
21 0.30555502 1 -0.0085605967
21 0.30732703 6 -0.012283694
21 0.3077003 1 0.0011906518
21 0.31077169 1 -0.0032763993
21 0.31426577 2 -0.054812106
21 0.31598215 2 0.0042436696
21 0.31772201 2 -0.0054337046
21 0.31939599 5 -0.0094608597
21 0.31956618 1 -0.013501061
21 0.32308388 6 -0.013738278
21 0.32398427 2 -0.047769424
21 0.32596584 3 -0.094820058
21 0.32634097 6 -0.012418004
21 0.33057167 2 -0.032711201
21 0.33090986 1 0.0070460005
21 0.332179 6 -0.02801798
21 0.33407376 2 -0.018592512
21 0.33545598 2 -0.077869732
21 0.3366482 1 0.025299304
21 0.33750823 2 -0.037516703
21 0.33773538 3 -0.067606752
21 0.33776691 2 -0.030406776
21 0.33813414 6 -0.028118122
21 0.34255938 3 -0.09007245
21 0.34342125 1 -0.017452795
21 0.34456319 3 -0.004790773
21 0.35038213 2 0.016874996
21 0.36710552 2 -0.0049324063
21 0.36747999 1 0.0068332994
21 0.3775262 3 -0.018590038
21 0.37980004 3 -0.01731616
21 0.38163421 2 -0.033218282
21 0.38941542 3 0.017367947
21 0.39416012 5 0.055307559
21 0.39942015 3 -0.043039698
21 0.40343669 3 -0.043695932
21 0.40587005 2 -0.022017305
21 0.40900157 3 -0.010253383
21 0.41135074 3 -0.043397462
21 0.41390985 3 -0.00097540141
21 0.41667577 3 -0.059574524
21 0.41945572 3 0.037352166
21 0.4208758 2 -0.024225153
21 0.42111949 2 0.0043116015
21 0.43325583 1 -0.012126801
21 0.43451878 3 -0.07917514
21 0.44307648 3 -0.0042983406
21 0.45859965 3 -0.060194201
21 0.46750005 6 -0.010156197
21 0.47209705 3 -0.070741099
21 0.51638222 3 -0.0052068443
21 0.59744704 3 -0.0072118927
22 0.0056960978 2 -0.12187889
22 0.017831814 2 -0.058140421
22 0.053458646 6 -0.054478346
22 0.076997618 4 0.1247486
22 0.07710126 6 -0.016391208
22 0.097182009 3 0.012910319
22 0.10222923 2 -0.068200228
22 0.1084854 3 -0.0046409908
22 0.11776522 4 0.21637088
22 0.1280471 2 -0.016354328
22 0.12878424 2 -0.10777109
22 0.13096993 2 -0.093438554
22 0.13120716 2 -0.067068654
22 0.13263325 2 -0.056435123
22 0.13613957 3 -0.016804584
22 0.13672978 2 0.013667816
22 0.13841741 3 -0.024460061
22 0.1643324 3 0.003475613
22 0.1643847 3 -0.012984995
22 0.16514018 2 -0.043491855
22 0.17102592 2 -0.025293108
22 0.17779382 3 -0.028998915
22 0.17779799 3 -0.026762986
22 0.17786334 6 -0.089714138
22 0.18425581 1 -0.069051549
22 0.19174597 3 -0.016258329
22 0.19180006 2 -0.094543511
22 0.19277768 6 -0.03210073
22 0.19467196 3 0.039067829
22 0.19799044 2 -0.0064149367
22 0.20050501 2 0.017616533
22 0.20065487 4 0.039280965
22 0.20207704 2 -0.028271318
22 0.20332193 1 -0.060603865
22 0.20452454 1 0.032804332
22 0.20459557 6 0.03128919
22 0.21248348 2 -0.020231409
22 0.21272817 6 -0.024152556
22 0.214114 1 -0.045305641
22 0.21578169 6 -0.027462302
22 0.22140947 3 -6.4414171e-05
22 0.22602156 2 -0.022994447
22 0.22784956 1 -0.010930786
22 0.22803471 3 0.037900999
22 0.22850126 6 -0.062744819
22 0.23123776 1 -0.02153384
22 0.23201231 1 -0.012817328
22 0.23208404 3 -0.043501521
22 0.23216465 1 -0.056632449
22 0.23377553 6 -0.02094916
22 0.23610892 6 -0.018728571
22 0.23667066 6 -0.019857481
22 0.23767558 1 -0.010166376
22 0.23974612 6 -0.021309949
22 0.24055274 1 -0.031507914
22 0.24300774 1 0.017557944
22 0.2451701 6 -0.024915648
22 0.25026718 1 -0.024770815
22 0.25041999 4 -0.0025580763
22 0.25119484 4 -0.044567169
22 0.25231208 5 -0.043368537
22 0.25312489 4 -0.0040597273
22 0.25361872 4 -0.0055363954
22 0.25431425 3 -0.035598577
22 0.25541232 3 -0.025733479
22 0.25577194 4 -0.012208856
22 0.25607628 4 -0.0023080601
22 0.25624543 6 -0.019400611
22 0.2574824 6 -0.0091744678
22 0.25828845 1 -7.2390993e-05
22 0.25884018 6 -0.01861157
22 0.26069881 3 0.0056394998
22 0.26084534 3 -0.016196215
22 0.26114957 1 -0.00028830412
22 0.2643868 5 -0.040343237
22 0.26453211 6 -0.017684981
22 0.26520944 4 -0.0026569691
22 0.26583708 1 -0.01710542
22 0.26603144 6 -0.014917499
22 0.26643792 3 0.0019920534
22 0.26660568 6 -0.019493961
22 0.26732941 5 -0.04025867
22 0.26748293 4 -0.0099684887
22 0.26767862 5 -0.034212818
22 0.26807737 4 -0.013559952
22 0.26824771 2 -0.043285957
22 0.26839818 2 0.0049479613
22 0.26880145 5 -0.031768394
22 0.26949532 4 -0.025510371
22 0.26952869 6 -0.019484843
22 0.27027885 6 -0.013028913
22 0.27093382 6 -0.017950489
22 0.27114386 5 -0.033031469
22 0.27125376 6 -0.016499753
22 0.27129766 4 -0.0084430187
22 0.27140345 2 -0.0099763827
22 0.27155006 1 -0.010033402
22 0.2716302 5 -0.034228508
22 0.27183751 5 -0.026348276
22 0.27196061 4 -0.019885248
22 0.2720264 4 -0.014209801
22 0.27206528 6 -0.018294686
22 0.27218565 4 -0.016640997
22 0.27219994 4 -0.01449751
22 0.27231547 6 -0.0091050204
22 0.27244127 1 0.0019800451
22 0.27247211 4 -0.015908296
22 0.27267678 6 -0.015801104
22 0.27272881 5 -0.032112056
22 0.27313777 4 -0.01731099
22 0.27361327 5 -0.020656518
22 0.27372467 6 -0.01830093
22 0.27390147 4 -0.014042675
22 0.27392205 2 -0.0080867211
22 0.27396901 6 -0.016639915
22 0.27397902 4 -0.014999452
22 0.27402938 4 -0.015630721
22 0.27405171 4 -0.015141289
22 0.27415909 5 -0.023515608
22 0.27417182 4 -0.017697588
22 0.27434982 5 -0.022423447
22 0.27467637 4 -0.0160873
22 0.27472795 5 -0.028569168
22 0.2747564 6 -0.017430535
22 0.27476641 2 -0.038357877
22 0.27481059 6 -0.015349934
22 0.27482426 5 -0.025636326
22 0.27493755 6 -0.017092746
22 0.27497592 5 -0.023680697
22 0.27499297 5 -0.029931786
22 0.27502255 6 -0.014421937
22 0.27509144 5 -0.021220931
22 0.27529636 6 -0.018360625
22 0.27533442 5 -0.026961012
22 0.27544032 5 -0.024472814
22 0.27549643 6 -0.019049384
22 0.27581628 5 -0.023446736
22 0.27584018 6 -0.01624594
22 0.27602795 5 -0.017697579
22 0.27621498 1 -0.041082576
22 0.27624653 5 -0.017157196
22 0.27627707 4 -0.016859506
22 0.27634684 1 -0.026055068
22 0.27636266 5 -0.020289165
22 0.27636313 5 -0.011216254
22 0.27644319 6 -0.017523222
22 0.27681509 5 -0.016277269
22 0.27690328 5 -0.017709438
22 0.27720721 6 -0.020334984
22 0.27721428 5 -0.0069843282
22 0.27723021 6 -0.016262105
22 0.27738905 4 -0.019609723
22 0.27739375 5 -0.012913734
22 0.27746164 5 -0.0060609304
22 0.27752727 5 -0.016275449
22 0.27758027 5 -0.019179659
22 0.27760421 5 -0.012974293
22 0.27768661 5 -0.021567134
22 0.2777346 4 -0.015999437
22 0.27785668 4 -0.019187342
22 0.27793665 6 -0.1043544
22 0.27805474 6 -0.017222525
22 0.27829707 6 -0.016851152
22 0.2783386 5 -0.0053252214
22 0.27834237 5 -0.016889296
22 0.27843273 4 -0.016092042
22 0.27846685 6 -0.019199582
22 0.27851809 5 -0.016891696
22 0.27854411 5 -0.017496665
22 0.27858558 6 -0.016087867
22 0.27875098 5 -0.026627454
22 0.2788784 4 -0.021946307
22 0.27890252 5 -0.018656063
22 0.27919971 6 -0.017029388
22 0.27925576 4 -0.019090987
22 0.2793297 5 -0.0085629295
22 0.27937872 6 -0.015676206
22 0.27947936 5 -0.0061603271
22 0.27965877 6 -0.017709722
22 0.27973679 1 -0.019784971
22 0.28005185 1 -0.019596441
22 0.28021495 4 -0.016287829
22 0.28026442 6 -0.018166733
22 0.28030446 5 -0.022800362
22 0.28045469 1 -0.023074156
22 0.28047532 1 -0.027144137
22 0.28052954 1 -0.058807955
22 0.28065611 6 -0.016829629
22 0.28079403 6 -0.014619236
22 0.28080314 5 -0.014382719
22 0.28083906 1 0.014903065
22 0.28084523 6 -0.016996863
22 0.28104336 5 -0.026712087
22 0.28113381 6 -0.014243095
22 0.28118007 5 -0.0085499996
22 0.28133449 4 -0.01822991
22 0.28139561 3 -0.012133424
22 0.2814329 4 -0.018298219
22 0.28149645 6 -0.015050318
22 0.28176798 5 -0.0034847506
22 0.28185143 5 -0.011880551
22 0.2819165 5 -0.0085822752
22 0.2821104 4 -0.019892261
22 0.28218346 5 -0.0093339863
22 0.2822929 2 -0.042977155
22 0.28234774 6 -0.017559182
22 0.28244149 4 -0.020204406
22 0.28265114 2 0.00037579584
22 0.28291109 4 -0.018572832
22 0.28292842 5 -0.0031332347
22 0.28295417 6 -0.018113512
22 0.28317656 5 -0.012034413
22 0.28320271 3 -0.047023857
22 0.28334213 4 -0.018648431
22 0.2833562 1 -0.02942369
22 0.28351359 5 -0.0060997367
22 0.28362706 5 -0.003633806
22 0.28378547 5 -0.013841101
22 0.28400717 5 -0.0023675625
22 0.28420223 4 -0.020160095
22 0.28421017 2 -0.061040872
22 0.28422652 4 -0.021802108
22 0.28432034 4 -0.019892505
22 0.28432988 6 -0.014137142
22 0.28433787 5 0.021955823
22 0.28437895 4 -0.021980561
22 0.28467409 4 -0.016703699
22 0.28494461 5 -0.0069331309
22 0.28536122 5 -0.00083611653
22 0.28590611 6 -0.016778561
22 0.28593489 4 -0.047021963
22 0.28656324 4 -0.022096347
22 0.28674977 6 -0.017544725
22 0.28690618 1 0.00051175431
22 0.28691718 2 -0.0042501207
22 0.2869271 5 0.0017670119
22 0.28725161 5 -0.0034233595
22 0.28743346 4 -0.019775079
22 0.2878499 4 -0.026506885
22 0.28823853 4 -0.018300927
22 0.28843871 4 -0.025526758
22 0.28863324 6 -0.010570418
22 0.28882911 1 0.038811202
22 0.28912069 4 -0.016585413
22 0.28920759 5 -0.001628376
22 0.28940404 6 -0.011038337
22 0.2901302 5 -0.018183618
22 0.29097171 6 -0.017650903
22 0.29167462 1 -0.020475242
22 0.29179533 4 -0.017885167
22 0.29215355 4 -0.022284417
22 0.29351602 1 0.021912034
22 0.29371226 6 -0.015788412
22 0.29389279 6 -0.014694867
22 0.29394152 2 -0.017737401
22 0.29394502 4 -0.021808233
22 0.29466649 4 -0.025249107
22 0.29604176 1 -0.018401086
22 0.29681943 4 -0.023985658
22 0.29708928 1 -0.031865653
22 0.29763656 1 -0.057842313
22 0.29816117 1 -0.0083470438
22 0.29872822 6 -0.014980256
22 0.29933889 1 -0.025286474
22 0.30250118 1 0.0075383754
22 0.30273884 3 -0.015067643
22 0.30403465 1 -0.013073756
22 0.30473464 6 -0.015573245
22 0.30567755 4 -0.055339017
22 0.30583252 1 -0.0410229
22 0.30605884 1 -0.0015263506
22 0.3063814 6 -0.018492842
22 0.30754853 2 -0.053518001
22 0.30900579 2 0.0027550817
22 0.31172362 2 0.01371214
22 0.31227226 2 -0.01315853
22 0.31253562 4 -0.051846916
22 0.313266 2 -0.026317973
22 0.31358798 4 -0.027436567
22 0.31433073 2 -0.035791476
22 0.31461853 2 -0.020115602
22 0.31812224 1 -0.030399242
22 0.31999023 6 0.037935972
22 0.32036101 2 -0.074323825
22 0.3203794 3 -0.033388972
22 0.32555385 1 0.012641865
22 0.3267067 4 -0.037998796
22 0.33072244 2 0.01628343
22 0.33325764 1 -0.0013074393
22 0.33548296 3 -0.032778724
22 0.33778386 6 -0.011350508
22 0.34333671 4 -0.0033704122
22 0.34539897 1 -0.011164285
22 0.3488572 3 -0.047625112
22 0.34984399 2 0.013542854
22 0.35013775 3 -0.0085747443
22 0.35333274 2 -0.0065385224
22 0.35757753 5 0.054269232
22 0.35945128 1 -0.027556592
22 0.36089994 1 -0.011820415
22 0.36356996 3 -0.024372317
22 0.36921094 1 -0.0019653476
22 0.37026071 3 -0.041945723
22 0.37691975 3 -0.032645181
22 0.3801493 3 -0.025599851
22 0.38463722 3 -0.043193781
22 0.38657518 2 0.040891957
22 0.39011394 3 -0.017978146
22 0.3985097 2 0.019085078
22 0.4018232 6 -0.058280636
22 0.40755492 2 -0.001424145
22 0.41088693 3 -0.047081099
22 0.42226257 3 -0.025041548
22 0.42937668 6 -0.00078629922
22 0.43485601 2 0.01633503
22 0.43593242 3 -0.021026278
22 0.45269162 3 -0.040912832
22 0.47789454 6 0.2644427
22 0.50071572 3 -0.045389752
22 0.53347987 6 0.043680045
22 0.62543425 6 0.018358693
23 -0.0023770934 2 -0.11804976
23 0.040197961 6 -0.041462874
23 0.063685486 2 -0.11922731
23 0.069324092 3 -0.0073382074
23 0.081372604 6 -0.046052708
23 0.11355001 3 0.033999805
23 0.12111138 2 -0.085066962
23 0.13105294 1 -0.036104586
23 0.13152726 2 -0.036868717
23 0.14872361 4 0.071206865
23 0.15385242 3 0.033191304
23 0.162889 3 0.020296968
23 0.17812721 2 -0.074285418
23 0.17938622 2 -0.12716868
23 0.1806231 1 -0.021430071
23 0.18155133 2 0.015986403
23 0.18205836 2 -0.033475014
23 0.18791975 1 -0.022493079
23 0.19257942 3 0.022417364
23 0.19436057 1 -0.0088799588
23 0.19618648 1 -0.016030332
23 0.1965075 1 0.016571235
23 0.19681046 2 -0.025735715
23 0.19705375 3 -0.03551764
23 0.19727625 3 -0.043450987
23 0.19885051 1 0.0029371843
23 0.20139663 3 -0.021201864
23 0.20146823 3 -0.0519596
23 0.20503274 2 -0.014518198
23 0.20600983 2 -0.060047502
23 0.21090881 3 0.01840848
23 0.21142198 1 -0.031029896
23 0.21178768 2 0.027421621
23 0.21212821 2 -0.060181703
23 0.21256773 2 -0.10575373
23 0.21466362 2 0.0062177177
23 0.21612344 1 -0.021946442
23 0.21849327 2 -0.0078222202
23 0.21857548 4 0.028907496
23 0.21882692 4 0.022987008
23 0.22290061 1 -0.051831668
23 0.22547825 3 0.0094062866
23 0.22792024 1 -0.033945641
23 0.22999151 1 -0.049963057
23 0.23085677 2 0.035871225
23 0.23289803 1 0.00043234881
23 0.23331687 2 -0.026466765
23 0.23394277 2 -0.11434777
23 0.23419257 1 -0.038409842
23 0.23496094 3 -0.039897878
23 0.23546979 2 -0.052529393
23 0.23564212 3 -0.019929608
23 0.23619534 1 -0.044863408
23 0.23690107 6 -0.017607399
23 0.23693975 1 -0.021252467
23 0.23762856 5 -0.029728423
23 0.23832745 5 -0.037433363
23 0.23870098 3 0.0067385055
23 0.24023817 2 -0.026988579
23 0.24042702 1 -0.057314463
23 0.24158865 1 -0.024620484
23 0.24242328 1 -0.021285451
23 0.24251136 5 -0.041371377
23 0.24313596 1 0.02208829
23 0.24346465 2 -0.01019383
23 0.24412089 2 0.025065988
23 0.24501799 2 -0.053386288
23 0.24680779 3 0.062584363
23 0.24761743 6 -0.025411326
23 0.248025 3 -0.020058153
23 0.2492503 2 -0.057538657
23 0.24971406 2 -0.056886057
23 0.25025146 3 0.016908403
23 0.25031582 2 -0.00035620731
23 0.25069928 1 2.7915929e-05
23 0.25146938 4 0.11197833
23 0.25167783 4 -0.018091818
23 0.25291028 1 -0.029169055
23 0.2534343 6 -0.018522636
23 0.25354512 5 -0.025288114
23 0.25367246 3 -0.038990423
23 0.25385638 2 -0.01275049
23 0.25423092 6 -0.019815033
23 0.25560091 5 -0.022307839
23 0.25613774 2 0.065004054
23 0.25678902 1 0.0052658949
23 0.25681262 2 0.078555014
23 0.2571054 1 -0.028949789
23 0.25824156 1 -0.042969194
23 0.25852495 5 -0.025933213
23 0.25938754 6 -0.019711636
23 0.25987908 6 -0.019430623
23 0.2601817 5 -0.023574513
23 0.26064491 6 -0.023579166
23 0.26098042 6 -0.016978053
23 0.26182517 3 -0.014343607
23 0.26193321 2 -0.041950147
23 0.26232704 1 -0.011400061
23 0.26272713 1 -0.002377351
23 0.26284831 4 0.011625917
23 0.2637907 6 -0.08554648
23 0.26381656 5 -0.023520324
23 0.26438426 6 -0.017022344
23 0.26445366 6 -0.027493035
23 0.26456646 6 -0.030599036
23 0.26462594 5 -0.02064546
23 0.26486552 6 -0.018519097
23 0.2648722 3 -0.041463724
23 0.2648933 6 -0.018325819
23 0.26514968 6 -0.024916073
23 0.26532664 5 -0.022793559
23 0.26568148 1 -0.041062032
23 0.26583983 6 -0.016985941
23 0.26753475 5 -0.018994356
23 0.26773609 1 -0.0097090915
23 0.26780324 6 -0.028473168
23 0.26816371 5 -0.019423292
23 0.26819376 1 -0.012730069
